target,feature,gain
passing_yards,Past-1-delta_career_average_third_down_converted,0.0
passing_yards,Past-2-delta_career_average_third_down_converted,0.0
passing_yards,Past-1-delta_season_average_third_down_failed,0.0
passing_yards,Past-2-delta_season_average_third_down_failed,0.0
passing_yards,Past-1-delta_season_average_tackled_for_loss,0.0
passing_yards,Past-1-delta_career_average_rushing_yards,0.0
passing_yards,Past-2-delta_career_average_incomplete_pass,0.0
passing_yards,Past-2-delta_season_average_rushing_yards,0.0
passing_yards,Past-1-delta_season_average_passing_yards,0.0
passing_yards,Past-2-delta_season_average_passing_yards,0.0
passing_yards,Past-1-delta_career_average_passing_yards,0.0
passing_yards,Past-2-delta_career_average_passing_yards,0.0
passing_yards,Past-1-delta_season_average_receiving_yards,0.0
passing_yards,Past-2-delta_season_average_receiving_yards,0.0
passing_yards,Past-1-delta_career_average_receiving_yards,0.0
passing_yards,Past-2-delta_career_average_receiving_yards,0.0
passing_yards,Past-1-delta_season_average_yards_after_catch,0.0
passing_yards,Past-2-delta_season_average_yards_after_catch,0.0
passing_yards,Past-1-delta_career_average_yards_after_catch,0.0
passing_yards,Past-2-delta_career_average_yards_after_catch,0.0
passing_yards,Past-1-delta_season_average_rush_attempts,0.0
passing_yards,Past-2-delta_season_average_rush_attempts,0.0
passing_yards,Past-1-delta_career_average_rush_attempts,0.0
passing_yards,Past-2-delta_career_average_rush_attempts,0.0
passing_yards,Past-1-delta_season_average_rushing_yards,0.0
passing_yards,Past-1-delta_career_rush_touchdown_gtg,0.0
passing_yards,Past-1-delta_career_rush_attempts_gtg,0.0
passing_yards,Past-2-delta_career_complete_pass,0.0
passing_yards,Past-2-delta_career_pass_touchdown,0.0
passing_yards,Past-2-delta_career_third_down_failed,0.0
passing_yards,Past-1-delta_career_fourth_down_converted,0.0
passing_yards,Past-2-delta_career_fourth_down_converted,0.0
passing_yards,Past-1-delta_career_fourth_down_failed,0.0
passing_yards,Past-2-delta_career_fourth_down_failed,0.0
passing_yards,Past-1-delta_career_rush_touchdown,0.0
passing_yards,Past-2-delta_career_rush_touchdown,0.0
passing_yards,Past-1-delta_career_pass_touchdown,0.0
passing_yards,Past-1-delta_career_safety,0.0
passing_yards,Past-2-delta_career_rush_touchdown_redzone,0.0
passing_yards,Past-2-delta_career_safety,0.0
passing_yards,Past-1-delta_career_interception,0.0
passing_yards,Past-2-delta_career_interception,0.0
passing_yards,Past-1-delta_career_fumble,0.0
passing_yards,Past-2-delta_career_fumble,0.0
passing_yards,Past-1-delta_career_fumble_lost,0.0
passing_yards,Past-2-delta_career_fumble_lost,0.0
passing_yards,Past-1-delta_career_fumble_forced,0.0
passing_yards,Past-1-delta_career_third_down_failed,0.0
passing_yards,Past-2-delta_career_third_down_converted,0.0
passing_yards,Past-1-delta_career_third_down_converted,0.0
passing_yards,Past-2-delta_career_first_down_rush,0.0
passing_yards,Past-1-delta_career_incomplete_pass,0.0
passing_yards,Past-2-delta_career_incomplete_pass,0.0
passing_yards,Past-1-delta_career_passing_yards,0.0
passing_yards,Past-2-delta_career_passing_yards,0.0
passing_yards,Past-1-delta_career_receiving_yards,0.0
passing_yards,Past-2-delta_career_receiving_yards,0.0
passing_yards,Past-1-delta_career_yards_after_catch,0.0
passing_yards,Past-2-delta_career_yards_after_catch,0.0
passing_yards,Past-1-delta_career_rush_attempts,0.0
passing_yards,Past-2-delta_career_rush_attempts,0.0
passing_yards,Past-1-delta_career_rushing_yards,0.0
passing_yards,Past-2-delta_career_rushing_yards,0.0
passing_yards,Past-1-delta_career_tackled_for_loss,0.0
passing_yards,Past-2-delta_career_tackled_for_loss,0.0
passing_yards,Past-1-delta_career_first_down_pass,0.0
passing_yards,Past-2-delta_career_first_down_pass,0.0
passing_yards,Past-1-delta_career_first_down_rush,0.0
passing_yards,Past-2-delta_career_fumble_forced,0.0
passing_yards,Past-1-delta_career_fumble_not_forced,0.0
passing_yards,Past-2-delta_career_fumble_not_forced,0.0
passing_yards,Past-1-delta_career_complete_pass_gtg,0.0
passing_yards,Past-1-delta_career_pass_touchdown_gtg,0.0
passing_yards,Past-2-delta_career_pass_touchdown_gtg,0.0
passing_yards,Past-1-delta_career_receptions_redzone,0.0
passing_yards,Past-2-delta_career_receptions_redzone,0.0
passing_yards,Past-1-delta_career_targets_redzone,0.0
passing_yards,Past-2-delta_career_targets_redzone,0.0
passing_yards,Past-1-delta_career_receiving_touchdown_redzone,0.0
passing_yards,Past-2-delta_career_receiving_touchdown_redzone,0.0
passing_yards,Past-1-delta_career_receptions_gtg,0.0
passing_yards,Past-2-delta_career_receptions_gtg,0.0
passing_yards,Past-1-delta_career_targets_gtg,0.0
passing_yards,Past-2-delta_career_targets_gtg,0.0
passing_yards,Past-1-delta_career_receiving_touchdown_gtg,0.0
passing_yards,Past-2-delta_career_receiving_touchdown_gtg,0.0
passing_yards,Past-1-delta_career_rush_attempts_redzone,0.0
passing_yards,Past-2-delta_career_rush_attempts_redzone,0.0
passing_yards,Past-1-delta_career_rush_touchdown_redzone,0.0
passing_yards,Past-2-delta_career_complete_pass_gtg,0.0
passing_yards,Past-2-delta_career_pass_attempts_gtg,0.0
passing_yards,Past-1-delta_career_fumble_out_of_bounds,0.0
passing_yards,Past-1-delta_career_pass_attempts_gtg,0.0
passing_yards,Past-2-delta_career_fumble_out_of_bounds,0.0
passing_yards,Past-1-delta_career_receptions,0.0
passing_yards,Past-2-delta_career_receptions,0.0
passing_yards,Past-1-delta_career_targets,0.0
passing_yards,Past-2-delta_career_targets,0.0
passing_yards,Past-1-delta_career_passing_air_yards,0.0
passing_yards,Past-2-delta_career_passing_air_yards,0.0
passing_yards,Past-1-delta_career_receiving_air_yards,0.0
passing_yards,Past-2-delta_career_receiving_air_yards,0.0
passing_yards,Past-1-delta_career_receiving_touchdown,0.0
passing_yards,Past-2-delta_career_receiving_touchdown,0.0
passing_yards,Past-1-delta_career_pass_attempts_redzone,0.0
passing_yards,Past-2-delta_career_pass_attempts_redzone,0.0
passing_yards,Past-1-delta_career_complete_pass_redzone,0.0
passing_yards,Past-2-delta_career_complete_pass_redzone,0.0
passing_yards,Past-1-delta_career_pass_touchdown_redzone,0.0
passing_yards,Past-2-delta_career_pass_touchdown_redzone,0.0
rushing_yards,Past-1-career_average_pass_touchdown_gtg,0.0
rushing_yards,Past-2-career_average_pass_touchdown_gtg,0.0
rushing_yards,Past-1-season_average_receptions_redzone,0.0
rush_touchdown,Past-2-delta_career_average_targets_gtg,0.0
rush_touchdown,Past-2-delta_career_average_targets_redzone,0.0
rush_touchdown,Past-1-delta_season_average_receiving_touchdown_redzone,0.0
rush_touchdown,Past-2-delta_season_average_receiving_touchdown_redzone,0.0
rush_touchdown,Past-2-delta_career_average_receiving_touchdown_redzone,0.0
rush_touchdown,Past-2-delta_season_average_receptions_gtg,0.0
rush_touchdown,Past-1-delta_season_average_targets_gtg,0.0
rush_touchdown,Past-2-delta_season_average_targets_gtg,0.0
rush_touchdown,Past-1-delta_career_average_targets_gtg,0.0
rush_touchdown,Past-1-delta_season_average_receiving_touchdown_gtg,0.0
rush_touchdown,Past-1-delta_career_average_rush_touchdown_redzone,0.0
rush_touchdown,Past-2-delta_season_average_receiving_touchdown_gtg,0.0
rush_touchdown,Past-1-delta_career_average_receiving_touchdown_gtg,0.0
rush_touchdown,Past-2-delta_career_average_receiving_touchdown_gtg,0.0
rush_touchdown,Past-1-delta_season_average_rush_attempts_redzone,0.0
rush_touchdown,Past-2-delta_season_average_rush_attempts_redzone,0.0
rush_touchdown,Past-1-delta_career_average_rush_attempts_redzone,0.0
rush_touchdown,Past-2-delta_career_average_rush_attempts_redzone,0.0
rush_touchdown,Past-1-delta_season_average_rush_touchdown_redzone,0.0
rush_touchdown,Past-1-delta_career_average_targets_redzone,0.0
rush_touchdown,Past-1-delta_season_average_targets_redzone,0.0
rush_touchdown,Past-2-delta_career_average_receptions_redzone,0.0
rush_touchdown,Past-1-delta_career_average_receptions_redzone,0.0
rush_touchdown,Past-1-delta_season_average_pass_touchdown_redzone,0.0
rush_touchdown,Past-2-delta_season_average_pass_touchdown_redzone,0.0
rush_touchdown,Past-1-delta_career_average_pass_touchdown_redzone,0.0
rush_touchdown,Past-2-delta_career_average_pass_touchdown_redzone,0.0
rush_touchdown,Past-1-delta_season_average_pass_attempts_gtg,0.0
rush_touchdown,Past-2-delta_season_average_pass_attempts_gtg,0.0
rush_touchdown,Past-1-delta_career_average_pass_attempts_gtg,0.0
rush_touchdown,Past-2-delta_career_average_pass_attempts_gtg,0.0
rush_touchdown,Past-1-delta_season_average_complete_pass_gtg,0.0
rush_touchdown,Past-2-delta_season_average_complete_pass_gtg,0.0
rush_touchdown,Past-1-delta_career_average_complete_pass_gtg,0.0
rush_touchdown,Past-2-delta_career_average_complete_pass_gtg,0.0
rush_touchdown,Past-1-delta_season_average_pass_touchdown_gtg,0.0
rush_touchdown,Past-2-delta_season_average_pass_touchdown_gtg,0.0
rush_touchdown,Past-1-delta_career_average_pass_touchdown_gtg,0.0
rush_touchdown,Past-2-delta_career_average_pass_touchdown_gtg,0.0
rush_touchdown,Past-2-delta_season_average_receptions_redzone,0.0
rush_touchdown,Past-2-delta_season_average_rush_touchdown_redzone,0.0
rush_touchdown,Past-2-delta_career_average_rush_touchdown_redzone,0.0
rush_touchdown,Past-2-delta_season_average_tackled_for_loss,0.0
rush_touchdown,Past-1-delta_season_average_total_yards,0.0
rush_touchdown,Past-1-delta_season_average_total_tds,0.0
rush_touchdown,Past-2-delta_season_average_total_tds,0.0
rush_touchdown,Past-1-delta_career_average_total_tds,0.0
rush_touchdown,Past-2-delta_career_average_total_tds,0.0
rush_touchdown,Past-1-delta_season_average_touches,0.0
rush_touchdown,Past-2-delta_season_average_touches,0.0
rush_touchdown,Past-1-delta_career_average_touches,0.0
rush_touchdown,Past-2-delta_career_average_touches,0.0
rush_touchdown,Past-2-delta_season_average_total_yards,0.0
rush_touchdown,Past-1-delta_season_average_rush_attempts_gtg,0.0
rush_touchdown,Past-1-delta_career_average_total_yards,0.0
rush_touchdown,Past-2-delta_career_average_total_yards,0.0
rush_touchdown,Past-1-delta_season_comp_pct,0.0
rush_touchdown,Past-2-delta_season_comp_pct,0.0
rush_touchdown,Past-1-delta_season_int_pct,0.0
rush_touchdown,Past-2-delta_season_int_pct,0.0
rush_touchdown,Past-1-delta_season_pass_touchdown_pct,0.0
rush_touchdown,Past-2-delta_season_pass_touchdown_pct,0.0
rush_touchdown,Past-2-delta_career_average_team_offense_snaps,0.0
rush_touchdown,Past-1-delta_career_average_team_offense_snaps,0.0
rush_touchdown,Past-2-delta_season_average_team_offense_snaps,0.0
rush_touchdown,Past-1-delta_season_average_team_offense_snaps,0.0
rush_touchdown,Past-2-delta_season_average_rush_attempts_gtg,0.0
rush_touchdown,Past-1-delta_career_average_rush_attempts_gtg,0.0
rush_touchdown,Past-2-delta_career_average_rush_attempts_gtg,0.0
rush_touchdown,Past-1-delta_season_average_rush_touchdown_gtg,0.0
rush_touchdown,Past-2-delta_season_average_rush_touchdown_gtg,0.0
rush_touchdown,Past-1-delta_career_average_rush_touchdown_gtg,0.0
rush_touchdown,Past-2-delta_career_average_rush_touchdown_gtg,0.0
rush_touchdown,Past-2-delta_season_average_fantasy_points_ppr,0.0
rush_touchdown,Past-1-delta_career_average_fantasy_points_ppr,0.0
rush_touchdown,Past-2-delta_career_average_fantasy_points_ppr,0.0
rush_touchdown,Past-1-delta_season_average_fantasy_points_standard,0.0
rush_touchdown,Past-2-delta_season_average_fantasy_points_standard,0.0
rush_touchdown,Past-1-delta_career_average_fantasy_points_standard,0.0
rush_touchdown,Past-2-delta_career_average_fantasy_points_standard,0.0
rush_touchdown,Past-1-delta_season_average_offense_snaps,0.0
rush_touchdown,Past-1-delta_career_average_offense_snaps,0.0
rush_touchdown,Past-2-delta_career_average_offense_snaps,0.0
rush_touchdown,Past-2-delta_career_average_complete_pass_redzone,0.0
rush_touchdown,Past-1-delta_career_average_complete_pass_redzone,0.0
rush_touchdown,Past-2-delta_season_average_complete_pass_redzone,0.0
rush_touchdown,Past-2-delta_season_average_pass_touchdown,0.0
rush_touchdown,Past-2-delta_season_average_fourth_down_failed,0.0
rush_touchdown,Past-1-delta_career_average_fourth_down_failed,0.0
rush_touchdown,Past-2-delta_career_average_fourth_down_failed,0.0
rush_touchdown,Past-1-delta_season_average_rush_touchdown,0.0
rush_touchdown,Past-2-delta_season_average_rush_touchdown,0.0
rush_touchdown,Past-1-delta_career_average_rush_touchdown,0.0
rush_touchdown,Past-2-delta_career_average_rush_touchdown,0.0
rush_touchdown,Past-1-delta_season_average_pass_touchdown,0.0
rush_touchdown,Past-1-delta_career_average_pass_touchdown,0.0
rush_touchdown,Past-1-delta_season_average_complete_pass_redzone,0.0
rush_touchdown,Past-2-delta_career_average_pass_touchdown,0.0
rush_touchdown,Past-1-delta_season_average_safety,0.0
rush_touchdown,Past-2-delta_season_average_safety,0.0
rush_touchdown,Past-1-delta_career_average_safety,0.0
rush_touchdown,Past-2-delta_career_average_safety,0.0
rush_touchdown,Past-2-delta_season_average_interception,0.0
rush_touchdown,Past-1-delta_career_average_interception,0.0
rush_touchdown,Past-2-delta_career_average_interception,0.0
rush_touchdown,Past-1-delta_season_average_fourth_down_failed,0.0
rush_touchdown,Past-2-delta_career_average_fourth_down_converted,0.0
rush_touchdown,Past-1-delta_career_average_fourth_down_converted,0.0
rush_touchdown,Past-2-delta_season_average_fourth_down_converted,0.0
rush_touchdown,Past-2-delta_career_average_tackled_for_loss,0.0
rush_touchdown,Past-1-delta_season_average_first_down_pass,0.0
rush_touchdown,Past-2-delta_season_average_first_down_pass,0.0
rush_touchdown,Past-1-delta_career_average_first_down_pass,0.0
rush_touchdown,Past-2-delta_career_average_first_down_pass,0.0
rush_touchdown,Past-1-delta_season_average_first_down_rush,0.0
rush_touchdown,Past-2-delta_season_average_first_down_rush,0.0
rush_touchdown,Past-1-delta_career_average_first_down_rush,0.0
rush_touchdown,Past-2-delta_career_average_first_down_rush,0.0
rush_touchdown,Past-1-delta_season_average_third_down_converted,0.0
rush_touchdown,Past-2-delta_season_average_third_down_converted,0.0
rush_touchdown,Past-1-delta_career_average_third_down_converted,0.0
rush_touchdown,Past-2-delta_career_average_third_down_converted,0.0
rush_touchdown,Past-1-delta_season_average_third_down_failed,0.0
rush_touchdown,Past-1-delta_career_average_third_down_failed,0.0
rush_touchdown,Past-2-delta_career_average_third_down_failed,0.0
rush_touchdown,Past-1-delta_season_average_fourth_down_converted,0.0
rush_touchdown,Past-1-delta_season_average_fumble,0.0
rush_touchdown,Past-2-delta_season_average_fumble,0.0
rush_touchdown,Past-1-delta_career_average_fumble,0.0
rush_touchdown,Past-2-delta_season_average_targets,0.0
rush_touchdown,Past-2-delta_career_average_targets,0.0
rush_touchdown,Past-1-delta_season_average_passing_air_yards,0.0
rush_touchdown,Past-2-delta_season_average_passing_air_yards,0.0
rush_touchdown,Past-1-delta_career_average_passing_air_yards,0.0
rush_touchdown,Past-2-delta_career_average_passing_air_yards,0.0
rush_touchdown,Past-1-delta_season_average_receiving_air_yards,0.0
rush_touchdown,Past-2-delta_season_average_receiving_air_yards,0.0
rush_touchdown,Past-1-delta_career_average_receiving_air_yards,0.0
rush_touchdown,Past-2-delta_career_average_receiving_air_yards,0.0
rush_touchdown,Past-1-delta_season_average_receiving_touchdown,0.0
rush_touchdown,Past-2-delta_season_average_receiving_touchdown,0.0
rush_touchdown,Past-1-delta_career_average_receiving_touchdown,0.0
rush_touchdown,Past-2-delta_career_average_receiving_touchdown,0.0
rush_touchdown,Past-1-delta_season_average_pass_attempts_redzone,0.0
rush_touchdown,Past-2-delta_season_average_pass_attempts_redzone,0.0
rush_touchdown,Past-1-delta_career_average_pass_attempts_redzone,0.0
rush_touchdown,Past-2-delta_career_average_pass_attempts_redzone,0.0
rush_touchdown,Past-1-delta_career_average_targets,0.0
rush_touchdown,Past-1-delta_season_average_targets,0.0
rush_touchdown,Past-2-delta_career_average_fumble,0.0
rush_touchdown,Past-2-delta_career_average_receptions,0.0
rush_touchdown,Past-1-delta_season_average_fumble_lost,0.0
rush_touchdown,Past-2-delta_season_average_fumble_lost,0.0
rush_touchdown,Past-2-delta_career_average_fumble_lost,0.0
rush_touchdown,Past-1-delta_season_average_fumble_forced,0.0
rush_touchdown,Past-2-delta_season_average_fumble_forced,0.0
rush_touchdown,Past-1-delta_career_average_fumble_forced,0.0
rush_touchdown,Past-2-delta_career_average_fumble_forced,0.0
rush_touchdown,Past-1-delta_season_average_fumble_not_forced,0.0
rush_touchdown,Past-2-delta_season_average_fumble_not_forced,0.0
rush_touchdown,Past-1-delta_career_average_fumble_not_forced,0.0
rush_touchdown,Past-2-delta_career_average_fumble_not_forced,0.0
rush_touchdown,Past-1-delta_season_average_fumble_out_of_bounds,0.0
rush_touchdown,Past-2-delta_season_average_fumble_out_of_bounds,0.0
rush_touchdown,Past-2-delta_career_average_fumble_out_of_bounds,0.0
rush_touchdown,Past-1-delta_season_average_receptions,0.0
rush_touchdown,Past-2-delta_season_average_receptions,0.0
rush_touchdown,Past-1-delta_career_average_receptions,0.0
rush_touchdown,Past-1-delta_season_ypa,0.0
rush_touchdown,Past-2-delta_season_ypa,0.0
rush_touchdown,Past-1-delta_season_rec_td_pct,0.0
pass_touchdown,Past-2-pass_touchdown,0.0
pass_touchdown,Past-1-first_down_rush,0.0
pass_touchdown,Past-2-first_down_rush,0.0
pass_touchdown,Past-2-third_down_converted,0.0
pass_touchdown,Past-1-third_down_failed,0.0
pass_touchdown,Past-2-fourth_down_converted,0.0
pass_touchdown,Past-1-rush_touchdown,0.0
pass_touchdown,Past-2-rush_touchdown,0.0
pass_touchdown,Past-1-pass_touchdown,0.0
pass_touchdown,Past-1-safety,0.0
rush_touchdown,Past-2-delta_rush_td_pct,0.0
pass_touchdown,Past-2-safety,0.0
pass_touchdown,Past-1-interception,0.0
pass_touchdown,Past-1-fumble,0.0
pass_touchdown,Past-1-fumble_lost,0.0
pass_touchdown,Past-2-fumble_lost,0.0
pass_touchdown,Past-1-fumble_forced,0.0
pass_touchdown,Past-2-fumble_forced,0.0
pass_touchdown,Past-1-fumble_not_forced,0.0
pass_touchdown,Past-1-first_down_pass,0.0
pass_touchdown,Past-2-tackled_for_loss,0.0
pass_touchdown,Past-1-tackled_for_loss,0.0
pass_touchdown,Past-2-rushing_yards,0.0
rush_touchdown,Past-2-delta_ypc,0.0
rush_touchdown,Past-1-delta_td_pct,0.0
rush_touchdown,Past-2-delta_td_pct,0.0
rush_touchdown,Past-1-delta_yptouch,0.0
rush_touchdown,Past-2-delta_yptouch,0.0
pass_touchdown,Past-2-no_huddle,0.0
pass_touchdown,Past-1-qb_scramble,0.0
pass_touchdown,Past-2-qb_scramble,0.0
pass_touchdown,Past-1-pass_attempts,0.0
pass_touchdown,Past-2-pass_attempts,0.0
pass_touchdown,Past-1-complete_pass,0.0
pass_touchdown,Past-2-complete_pass,0.0
pass_touchdown,Past-1-incomplete_pass,0.0
pass_touchdown,Past-2-incomplete_pass,0.0
pass_touchdown,Past-1-passing_yards,0.0
pass_touchdown,Past-2-passing_yards,0.0
pass_touchdown,Past-2-receiving_yards,0.0
pass_touchdown,Past-2-fumble_not_forced,0.0
pass_touchdown,Past-1-fumble_out_of_bounds,0.0
pass_touchdown,Past-2-fumble_out_of_bounds,0.0
pass_touchdown,Past-1-targets_redzone,0.0
pass_touchdown,Past-1-receiving_touchdown_redzone,0.0
pass_touchdown,Past-2-receiving_touchdown_redzone,0.0
pass_touchdown,Past-1-receptions_gtg,0.0
pass_touchdown,Past-2-receptions_gtg,0.0
pass_touchdown,Past-1-targets_gtg,0.0
pass_touchdown,Past-2-targets_gtg,0.0
pass_touchdown,Past-1-receiving_touchdown_gtg,0.0
pass_touchdown,Past-2-receiving_touchdown_gtg,0.0
pass_touchdown,Past-1-rush_attempts_redzone,0.0
pass_touchdown,Past-1-rush_touchdown_redzone,0.0
pass_touchdown,Past-2-rush_touchdown_redzone,0.0
pass_touchdown,Past-1-rush_attempts_gtg,0.0
pass_touchdown,Past-2-rush_attempts_gtg,0.0
pass_touchdown,Past-1-rush_touchdown_gtg,0.0
pass_touchdown,Past-2-rush_touchdown_gtg,0.0
pass_touchdown,Past-1-fantasy_points_ppr,0.0
pass_touchdown,Past-2-fantasy_points_ppr,0.0
pass_touchdown,Past-2-targets_redzone,0.0
pass_touchdown,Past-2-receptions_redzone,0.0
pass_touchdown,Past-1-receptions,0.0
pass_touchdown,Past-2-pass_touchdown_gtg,0.0
pass_touchdown,Past-2-receptions,0.0
pass_touchdown,Past-2-targets,0.0
pass_touchdown,Past-1-passing_air_yards,0.0
pass_touchdown,Past-2-passing_air_yards,0.0
pass_touchdown,Past-1-receiving_touchdown,0.0
pass_touchdown,Past-2-receiving_touchdown,0.0
pass_touchdown,Past-1-pass_attempts_redzone,0.0
pass_touchdown,Past-2-pass_attempts_redzone,0.0
pass_touchdown,Past-1-complete_pass_redzone,0.0
pass_touchdown,Past-2-complete_pass_redzone,0.0
pass_touchdown,Past-1-pass_touchdown_redzone,0.0
pass_touchdown,Past-2-pass_touchdown_redzone,0.0
pass_touchdown,Past-1-pass_attempts_gtg,0.0
pass_touchdown,Past-2-pass_attempts_gtg,0.0
pass_touchdown,Past-1-complete_pass_gtg,0.0
pass_touchdown,Past-2-complete_pass_gtg,0.0
pass_touchdown,Past-1-pass_touchdown_gtg,0.0
rush_touchdown,Past-1-delta_ypc,0.0
rush_touchdown,Past-1-delta_rush_td_pct,0.0
rush_touchdown,Past-2-delta_season_rec_td_pct,0.0
rush_touchdown,Past-1-delta_career_ypa,0.0
rush_touchdown,Past-1-delta_season_average_standard_ppg,0.0
rush_touchdown,Past-2-delta_season_average_standard_ppg,0.0
rush_touchdown,Past-1-delta_career_comp_pct,0.0
rush_touchdown,Past-2-delta_career_comp_pct,0.0
rush_touchdown,Past-1-delta_career_int_pct,0.0
rush_touchdown,Past-2-delta_career_int_pct,0.0
rush_touchdown,Past-1-delta_career_pass_touchdown_pct,0.0
rush_touchdown,Past-2-delta_career_pass_touchdown_pct,0.0
rush_touchdown,Past-2-delta_career_ypa,0.0
rush_touchdown,Past-2-delta_ypr,0.0
rush_touchdown,Past-1-delta_career_rec_td_pct,0.0
rush_touchdown,Past-2-delta_career_rec_td_pct,0.0
rush_touchdown,Past-1-delta_career_yptarget,0.0
rush_touchdown,Past-2-delta_career_yptarget,0.0
rush_touchdown,Past-1-delta_career_ypr,0.0
rush_touchdown,Past-2-delta_career_ypr,0.0
rush_touchdown,Past-1-delta_career_rush_td_pct,0.0
rush_touchdown,Past-2-delta_career_rush_td_pct,0.0
rush_touchdown,Past-2-delta_season_average_ppr_ppg,0.0
rush_touchdown,Past-1-delta_season_average_ppr_ppg,0.0
rush_touchdown,Past-2-delta_season_ypg,0.0
rush_touchdown,Past-1-delta_season_ypg,0.0
rush_touchdown,Past-1-delta_season_yptarget,0.0
rush_touchdown,Past-2-delta_season_yptarget,0.0
rush_touchdown,Past-1-delta_season_ypr,0.0
rush_touchdown,Past-2-delta_season_ypr,0.0
rush_touchdown,Past-1-delta_season_rush_td_pct,0.0
rush_touchdown,Past-2-delta_season_rush_td_pct,0.0
rush_touchdown,Past-1-delta_season_ypc,0.0
rush_touchdown,Past-2-delta_season_ypc,0.0
rush_touchdown,Past-1-delta_season_td_pct,0.0
rush_touchdown,Past-2-delta_season_td_pct,0.0
rush_touchdown,Past-2-delta_season_yptouch,0.0
rush_touchdown,Past-1-delta_season_pass_ypg,0.0
rush_touchdown,Past-2-delta_season_pass_ypg,0.0
rush_touchdown,Past-1-delta_season_rec_ypg,0.0
rush_touchdown,Past-2-delta_season_rec_ypg,0.0
rush_touchdown,Past-1-delta_season_rush_ypg,0.0
rush_touchdown,Past-2-delta_season_rush_ypg,0.0
rush_touchdown,Past-1-delta_career_ypc,0.0
rush_touchdown,Past-2-delta_career_ypc,0.0
rush_touchdown,Past-1-delta_career_td_pct,0.0
rush_touchdown,Past-1-delta_team_receiving_yards_share,0.0
rush_touchdown,Past-1-delta_team_rush_attempts_share,0.0
rush_touchdown,Past-2-delta_team_rush_attempts_share,0.0
rush_touchdown,Past-1-delta_team_rush_touchdown_share,0.0
rush_touchdown,Past-2-delta_team_rush_touchdown_share,0.0
rush_touchdown,Past-1-delta_passer_rating,0.0
rush_touchdown,Past-2-delta_passer_rating,0.0
rush_touchdown,Past-1-delta_comp_pct,0.0
rush_touchdown,Past-2-delta_comp_pct,0.0
rush_touchdown,Past-1-delta_int_pct,0.0
rush_touchdown,Past-2-delta_int_pct,0.0
rush_touchdown,Past-1-delta_pass_td_pct,0.0
rush_touchdown,Past-2-delta_pass_td_pct,0.0
rush_touchdown,Past-1-delta_ypa,0.0
rush_touchdown,Past-2-delta_ypa,0.0
rush_touchdown,Past-1-delta_yptarget,0.0
rush_touchdown,Past-2-delta_yptarget,0.0
rush_touchdown,Past-1-delta_ypr,0.0
rush_touchdown,Past-2-delta_team_receiving_yards_share,0.0
rush_touchdown,Past-2-delta_team_passing_yards_share,0.0
rush_touchdown,Past-2-delta_career_td_pct,0.0
rush_touchdown,Past-1-delta_team_passing_yards_share,0.0
rush_touchdown,Past-1-delta_career_yptouch,0.0
rush_touchdown,Past-2-delta_career_yptouch,0.0
rush_touchdown,Past-1-delta_career_pass_ypg,0.0
rush_touchdown,Past-2-delta_career_pass_ypg,0.0
rush_touchdown,Past-1-delta_career_rec_ypg,0.0
rush_touchdown,Past-2-delta_career_rec_ypg,0.0
rush_touchdown,Past-1-delta_career_rush_ypg,0.0
rush_touchdown,Past-2-delta_career_rush_ypg,0.0
rush_touchdown,Past-1-delta_career_ypg,0.0
rush_touchdown,Past-1-delta_career_average_ppr_ppg,0.0
rush_touchdown,Past-2-delta_career_average_ppr_ppg,0.0
rush_touchdown,Past-1-delta_career_average_standard_ppg,0.0
rush_touchdown,Past-2-delta_career_average_standard_ppg,0.0
rush_touchdown,Past-1-delta_team_pass_attempts_share,0.0
rush_touchdown,Past-2-delta_team_pass_attempts_share,0.0
rush_touchdown,Past-1-delta_team_complete_pass_share,0.0
rush_touchdown,Past-2-delta_team_complete_pass_share,0.0
rush_touchdown,Past-1-delta_career_average_tackled_for_loss,0.0
rush_touchdown,Past-1-delta_season_average_tackled_for_loss,0.0
rushing_yards,Past-2-season_average_receptions_redzone,0.0
rush_touchdown,Past-1-delta_season_rush_touchdown,0.0
rush_touchdown,Past-2-delta_season_first_down_rush,0.0
rush_touchdown,Past-1-delta_season_third_down_converted,0.0
rush_touchdown,Past-2-delta_season_third_down_converted,0.0
rush_touchdown,Past-1-delta_season_third_down_failed,0.0
rush_touchdown,Past-2-delta_season_third_down_failed,0.0
rush_touchdown,Past-2-delta_season_fourth_down_converted,0.0
rush_touchdown,Past-1-delta_season_fourth_down_failed,0.0
rush_touchdown,Past-2-delta_season_fourth_down_failed,0.0
rush_touchdown,Past-2-delta_season_rush_touchdown,0.0
rush_touchdown,Past-2-delta_season_fumble_lost,0.0
rush_touchdown,Past-1-delta_season_pass_touchdown,0.0
rush_touchdown,Past-2-delta_season_pass_touchdown,0.0
rush_touchdown,Past-1-delta_season_safety,0.0
rush_touchdown,Past-2-delta_season_safety,0.0
rush_touchdown,Past-1-delta_season_interception,0.0
rush_touchdown,Past-2-delta_season_interception,0.0
rush_touchdown,Past-1-delta_season_fumble,0.0
rush_touchdown,Past-2-delta_season_fumble,0.0
rush_touchdown,Past-1-delta_season_first_down_rush,0.0
rush_touchdown,Past-2-delta_season_first_down_pass,0.0
rush_touchdown,Past-1-delta_season_first_down_pass,0.0
rush_touchdown,Past-2-delta_season_tackled_for_loss,0.0
rush_touchdown,Past-1-delta_season_pass_attempts,0.0
